h_pct,size,metric,x,value
6,4096,fct_cdf,16.2938,86.5006
6,4096,fct_cdf,16.4881,87.0006
6,4096,fct_cdf,16.6924,87.4996
6,4096,fct_cdf,16.9138,87.9996
6,4096,fct_cdf,17.1309,88.4997
6,4096,fct_cdf,17.3890,88.9997
6,4096,fct_cdf,17.6619,89.4997
6,4096,fct_cdf,17.9457,89.9997
6,4096,fct_cdf,18.2371,90.4997
6,4096,fct_cdf,18.5595,90.9997
6,4096,fct_cdf,18.9076,91.4997
6,4096,fct_cdf,19.2642,91.9998
6,4096,fct_cdf,19.7318,92.4998
6,4096,fct_cdf,20.1766,92.9998
6,4096,fct_cdf,20.6913,93.4998
6,4096,fct_cdf,21.3165,93.9998
6,4096,fct_cdf,21.9513,94.4998
6,4096,fct_cdf,22.6908,94.9998
6,4096,fct_cdf,23.5046,95.4999
6,4096,fct_cdf,24.4502,95.9999
6,4096,fct_cdf,25.5907,96.4999
6,4096,fct_cdf,26.8654,96.9999
6,4096,fct_cdf,28.5011,97.4999
6,4096,fct_cdf,30.6667,97.9999
6,4096,fct_cdf,33.4314,98.5000
6,4096,fct_cdf,37.8122,99.0000
6,4096,fct_cdf,47.9658,99.5000
6,4096,fct_cdf,228.7950,100.0000
6,4096,fct_p50,,9.684
6,4096,fct_p99,,37.858
6,4096,fct_p999,,82.365
6,4096,samples,,99997
6,65536,fct_cdf,18.0830,0.0040
6,65536,fct_cdf,19.5915,0.5041
6,65536,fct_cdf,20.2196,1.0041
6,65536,fct_cdf,20.6815,1.5042
6,65536,fct_cdf,21.0967,2.0042
6,65536,fct_cdf,21.4281,2.5043
6,65536,fct_cdf,21.7415,3.0044
6,65536,fct_cdf,22.0519,3.5044
6,65536,fct_cdf,22.3734,4.0045
6,65536,fct_cdf,22.6757,4.5045
6,65536,fct_cdf,22.9157,5.0046
6,65536,fct_cdf,23.1700,5.5047
6,65536,fct_cdf,23.3876,6.0047
6,65536,fct_cdf,23.6043,6.5048
6,65536,fct_cdf,23.8348,7.0048
6,65536,fct_cdf,24.0495,7.5049
6,65536,fct_cdf,24.2224,8.0050
6,65536,fct_cdf,24.4290,8.5050
6,65536,fct_cdf,24.6381,9.0051
