1783623476.694997000 7981246340004
1783623476.900427196 7982794093376
1783623477.105697401 7983826345398
1783623477.311004976 7985938372900
1783623477.516420473 7986574475342
1783623477.721868886 7987695480042
1783623477.927214446 7989377028354
1783623478.132595980 7990275566618
1783623478.337970915 7992847034016
1783623478.543449525 7992870459834
1783623478.749056541 7995369726600
1783623478.954547360 7995438234454
1783623479.159924909 7996728194888
1783623479.365423652 7999129961976
1783623479.570906506 7999308985990
1783623479.776470920 8001657479236
1783623479.982015842 8001891254504
1783623480.187378847 8003181946530
1783623480.392732446 8005584252582
1783623480.598227631 8005761866430
1783623480.803608284 8007945385678
1783623481.009065485 8008342146716
1783623481.214528414 8009633146224
1783623481.419981006 8011695619842
1783623481.625377162 8012214067214
1783623481.830723425 8014239453500
1783623482.036203015 8014793901604
1783623482.241681555 8016084740944
1783623482.447091023 8017974306322
1783623482.652733426 8018666848078
1783623482.858255834 8020787682106
1783623483.063700797 8021247349140
1783623483.269148114 8023671609024
1783623483.474665087 8024249261088
1783623483.680079821 8025119128946
1783623483.885417856 8026815389618
1783623484.090839751 8027698905990
1783623484.296237252 8029959343380
1783623484.501705148 8030531467194
1783623484.707051080 8031570223670
1783623484.912464594 8033102976790
1783623485.117855143 8034226370391
1783623485.323273244 8036247037939
1783623485.528732213 8037549484531
1783623485.734279242 8038021112857
1783623485.939651392 8039391369269
1783623486.144999326 8040601302239
1783623486.350439248 8043094243129
1783623486.555839741 8043181427767
1783623486.761168228 8045680835241
1783623486.966635082 8045761899615
1783623487.172040314 8047051877491
1783623487.377488112 8049374783653
1783623487.582953703 8049632596083
1783623487.788343129 8052206409801
1783623487.993842156 8053187623905
1783623488.199376017 8053503894287
1783623488.404778323 8055654914939
1783623488.610264254 8056085431063
1783623488.815699186 8058259122137
1783623489.021185726 8058666078227
1783623489.226569543 8059956505229
1783623489.431984538 8061926449801
1783623489.637387607 8062537009553
1783623489.843095124 8064551866369
1783623490.048769683 8065120261699
1783623490.254221911 8066636812193
1783623490.459799128 8066636813109
1783623490.665097243 8066636813109
1783623490.870528495 8066636813109
1783623491.075957150 8066636813109
1783623491.281416455 8066636813109
1783623491.486833275 8066636813109
1783623491.692211581 8066636813109
1783623491.897628701 8066636813109
